order_id,customer,date,product,category,quantity,unit_price,revenue
ORD-000307,CUST-0406,2023-04-03,Wireless Headphones,Electronics,2,126.05,252.1
ORD-000308,CUST-0378,2023-04-03,Resistance Bands,Sports,2,10.6,21.2
ORD-000309,CUST-0081,2023-04-03,Air Fryer,Home & Kitchen,1,125.15,125.15
ORD-000310,CUST-0357,2023-04-03,Portable Charger,Electronics,2,685.76,1371.52
ORD-000311,CUST-0447,2023-04-04,Hair Dryer,Beauty,1,19.89,19.89
ORD-000312,CUST-0156,2023-04-04,Rain Jacket,Clothing,1,21.2,21.2
ORD-000313,CUST-0099,2023-04-04,Bamboo Cutting Board,Home & Kitchen,1,75.14,75.14
ORD-000314,CUST-0047,2023-04-04,Mystery Novel Collection,Books,2,36.01,72.02
ORD-000315,CUST-0091,2023-04-04,Business Strategy Handbook,Books,2,23.44,46.88
ORD-000316,CUST-0001,2023-04-05,Yoga Mat,Sports,4,19.87,79.48
ORD-000317,CUST-0200,2023-04-05,Modern JavaScript Guide,Books,1,9.41,9.41
ORD-000318,CUST-0091,2023-04-05,Running Shoes,Clothing,1,29.96,29.96
ORD-000319,CUST-0403,2023-04-05,Yoga Mat,Sports,1,10.05,10.05
ORD-000320,CUST-0018,2023-04-05,Cotton Hoodie,Clothing,1,48.07,48.07
ORD-000321,CUST-0010,2023-04-06,Yoga Leggings,Clothing,2,64.33,128.66
ORD-000322,CUST-0025,2023-04-06,Robot Vacuum,Home & Kitchen,1,26.26,26.26
ORD-000323,CUST-0480,2023-04-07,Mechanical Keyboard,Electronics,2,201.99,403.98
ORD-000324,CUST-0307,2023-04-07,Sheet Mask Bundle,Beauty,2,34.26,68.52
ORD-000325,CUST-0123,2023-04-07,Compact Blender,Home & Kitchen,1,123.2,123.2
ORD-000326,CUST-0162,2023-04-07,Wireless Headphones,Electronics,1,350.01,350.01
ORD-000327,CUST-0481,2023-04-09,Wireless Headphones,Electronics,2,58.76,117.52
ORD-000328,CUST-0370,2023-04-11,Yoga Mat,Sports,4,18.17,72.68
ORD-000329,CUST-0600,2023-04-12,Wireless Headphones,Electronics,2,323.72,647.44
ORD-000330,CUST-0194,2023-04-12,Webcam Pro,Electronics,1,135.59,135.59
ORD-000331,CUST-0053,2023-04-12,Sunscreen SPF 50,Beauty,2,18.46,36.92
ORD-000332,CUST-0257,2023-04-12,Kitchen Knife Set,Home & Kitchen,1,117.45,117.45
ORD-000333,CUST-0006,2023-04-12,Coffee Grinder,Home & Kitchen,2,243.23,486.46
ORD-000334,CUST-0151,2023-04-12,Vitamin C Serum,Beauty,2,7.65,15.3
ORD-000335,CUST-0062,2023-04-13,Portable Charger,Electronics,1,779.37,779.37
ORD-000336,CUST-0163,2023-04-13,Wireless Headphones,Electronics,2,756.55,1513.1
ORD-000337,CUST-0022,2023-04-13,Bluetooth Speaker,Electronics,2,101.59,203.18
ORD-000338,CUST-0166,2023-04-14,Makeup Brush Set,Beauty,1,20.06,20.06
ORD-000339,CUST-0189,2023-04-15,Denim Jacket,Clothing,1,65.95,65.95
ORD-000340,CUST-0513,2023-04-15,Smart Watch,Electronics,1,62.87,62.87
ORD-000341,CUST-0305,2023-04-16,Running Shoes,Clothing,1,45.16,45.16
ORD-000342,CUST-0163,2023-04-17,Wireless Headphones,Electronics,2,732.7,1465.4
ORD-000343,CUST-0309,2023-04-17,Kitchen Knife Set,Home & Kitchen,2,24.53,49.06
ORD-000344,CUST-0147,2023-04-17,Bluetooth Speaker,Electronics,4,223.96,895.84
ORD-000345,CUST-0268,2023-04-18,Bamboo Cutting Board,Home & Kitchen,1,15.32,15.32
ORD-000346,CUST-0363,2023-04-19,Cotton Hoodie,Clothing,3,63.84,191.52
ORD-000347,CUST-0080,2023-04-19,Air Fryer,Home & Kitchen,1,122.9,122.9
ORD-000348,CUST-0024,2023-04-19,Air Fryer,Home & Kitchen,2,76.41,152.82
ORD-000349,CUST-0020,2023-04-19,Air Fryer,Home & Kitchen,1,41.18,41.18
ORD-000350,CUST-0565,2023-04-19,Face Moisturizer,Beauty,1,13.9,13.9
ORD-000351,CUST-0053,2023-04-19,Basketball,Sports,1,127.55,127.55
ORD-000352,CUST-0153,2023-04-20,Kitchen Knife Set,Home & Kitchen,4,23.74,94.96
ORD-000353,CUST-0536,2023-04-20,Mechanical Keyboard,Electronics,2,203.17,406.34
ORD-000354,CUST-0139,2023-04-20,Cotton Hoodie,Clothing,1,44.36,44.36
ORD-000355,CUST-0502,2023-04-21,Bamboo Cutting Board,Home & Kitchen,1,258.11,258.11
ORD-000356,CUST-0321,2023-04-21,Cotton Hoodie,Clothing,2,19.66,39.32
ORD-000357,CUST-0155,2023-04-22,Bamboo Cutting Board,Home & Kitchen,1,24.82,24.82
ORD-000358,CUST-0035,2023-04-22,Cotton Hoodie,Clothing,2,45.33,90.66
ORD-000359,CUST-0061,2023-04-22,Kitchen Knife Set,Home & Kitchen,1,113.16,113.16
ORD-000360,CUST-0103,2023-04-23,Smart Watch,Electronics,1,44.76,44.76
ORD-000361,CUST-0109,2023-04-23,Resistance Bands,Sports,2,41.04,82.08
ORD-000362,CUST-0436,2023-04-23,Robot Vacuum,Home & Kitchen,1,80.62,80.62
ORD-000363,CUST-0027,2023-04-23,Wireless Headphones,Electronics,4,195.2,780.8
ORD-000364,CUST-0004,2023-04-23,Running Shoes,Clothing,1,46.39,46.39
ORD-000365,CUST-0156,2023-04-23,USB-C Hub,Electronics,4,128.23,512.92
ORD-000366,CUST-0386,2023-04-24,Running Shoes,Clothing,1,84.68,84.68
ORD-000367,CUST-0337,2023-04-25,Air Fryer,Home & Kitchen,1,41.33,41.33
ORD-000368,CUST-0371,2023-04-26,Bamboo Cutting Board,Home & Kitchen,1,77.06,77.06
ORD-000369,CUST-0091,2023-04-26,Smart Watch,Electronics,1,39.64,39.64
ORD-000370,CUST-0187,2023-04-26,Running Shoes,Clothing,1,63.92,63.92
ORD-000371,CUST-0045,2023-04-26,Denim Jacket,Clothing,2,63.65,127.3
ORD-000372,CUST-0080,2023-04-26,Makeup Brush Set,Beauty,2,13.05,26.1
ORD-000373,CUST-0011,2023-04-26,Running Shoes,Clothing,4,94.62,378.48
ORD-000374,CUST-0008,2023-04-27,Cotton Hoodie,Clothing,1,103.12,103.12
ORD-000375,CUST-0536,2023-04-27,Leadership Playbook,Books,1,18.04,18.04
ORD-000376,CUST-0419,2023-04-28,Bluetooth Speaker,Electronics,1,124.62,124.62
ORD-000377,CUST-0368,2023-04-28,Wireless Headphones,Electronics,1,137.75,137.75
ORD-000378,CUST-0037,2023-04-28,Wireless Headphones,Electronics,1,191.62,191.62
ORD-000379,CUST-0108,2023-04-28,Leadership Playbook,Books,4,8.01,32.04
ORD-000380,CUST-0081,2023-04-28,Wireless Headphones,Electronics,4,192.76,771.04
ORD-000381,CUST-0216,2023-04-28,Bluetooth Speaker,Electronics,1,59.8,59.8
ORD-000382,CUST-0286,2023-04-29,Cotton Hoodie,Clothing,1,109.7,109.7
ORD-000383,CUST-0132,2023-04-29,Coffee Grinder,Home & Kitchen,1,243.98,243.98
ORD-000384,CUST-0591,2023-04-29,Smart Watch,Electronics,2,134.15,268.3
ORD-000385,CUST-0411,2023-04-30,Business Strategy Handbook,Books,1,18.75,18.75
ORD-000386,CUST-0440,2023-04-30,Wireless Headphones,Electronics,2,88.2,176.4
ORD-000387,CUST-0115,2023-04-30,Coffee Grinder,Home & Kitchen,1,44.18,44.18
ORD-000388,CUST-0454,2023-04-30,Basketball,Sports,1,23.97,23.97
ORD-000389,CUST-0098,2023-04-30,Air Fryer,Home & Kitchen,2,259.38,518.76
ORD-000390,CUST-0063,2023-04-30,Laptop Stand,Electronics,2,203.11,406.22
ORD-000391,CUST-0489,2023-05-01,Business Strategy Handbook,Books,1,6.77,6.77
ORD-000392,CUST-0067,2023-05-01,Cotton Hoodie,Clothing,1,19.96,19.96
ORD-000393,CUST-0115,2023-05-01,Cotton Hoodie,Clothing,2,98.24,196.48
ORD-000394,CUST-0174,2023-05-01,Denim Jacket,Clothing,2,28.43,56.86
ORD-000395,CUST-0146,2023-05-01,Running Shoes,Clothing,1,43.35,43.35
ORD-000396,CUST-0022,2023-05-01,Bed Sheet Set,Home & Kitchen,1,239.37,239.37
ORD-000397,CUST-0001,2023-05-02,Wireless Headphones,Electronics,1,56.86,56.86
ORD-000398,CUST-0056,2023-05-03,Personal Finance Basics,Books,1,23.5,23.5
ORD-000399,CUST-0166,2023-05-03,Cotton Hoodie,Clothing,1,49.92,49.92
ORD-000400,CUST-0239,2023-05-03,Air Fryer,Home & Kitchen,1,16.8,16.8
ORD-000401,CUST-0241,2023-05-04,Graphic T-Shirt,Clothing,1,19.64,19.64
ORD-000402,CUST-0008,2023-05-04,Wireless Headphones,Electronics,1,148.81,148.81
ORD-000403,CUST-0004,2023-05-05,Polo Shirt,Clothing,1,94.13,94.13
ORD-000404,CUST-0020,2023-05-06,Cotton Hoodie,Clothing,1,61.57,61.57
ORD-000405,CUST-0057,2023-05-06,Insulated Water Bottle,Sports,1,132.39,132.39
ORD-000406,CUST-0086,2023-05-06,Cotton Hoodie,Clothing,1,97.31,97.31
ORD-000407,CUST-0252,2023-05-07,Hair Dryer,Beauty,3,12.32,36.96
ORD-000408,CUST-0042,2023-05-07,Foam Roller,Sports,1,68.72,68.72
ORD-000409,CUST-0001,2023-05-08,Smart Watch,Electronics,1,61.22,61.22
ORD-000410,CUST-0013,2023-05-08,Smart Watch,Electronics,1,93.89,93.89
ORD-000411,CUST-0543,2023-05-08,Smart Watch,Electronics,1,67.51,67.51
ORD-000412,CUST-0278,2023-05-09,Yoga Leggings,Clothing,1,92.45,92.45
ORD-000413,CUST-0037,2023-05-10,Healthy Meal Prep,Books,1,35.39,35.39
ORD-000414,CUST-0441,2023-05-10,Graphic T-Shirt,Clothing,1,45.19,45.19
ORD-000415,CUST-0020,2023-05-10,Sheet Mask Bundle,Beauty,2,14.46,28.92
ORD-000416,CUST-0111,2023-05-10,Resistance Bands,Sports,1,10.33,10.33
ORD-000417,CUST-0567,2023-05-11,Electric Kettle,Home & Kitchen,2,124.76,249.52
ORD-000418,CUST-0424,2023-05-11,Retinol Night Cream,Beauty,1,68.46,68.46
ORD-000419,CUST-0218,2023-05-11,Cotton Hoodie,Clothing,1,30.53,30.53
ORD-000420,CUST-0344,2023-05-11,Laptop Stand,Electronics,1,756.33,756.33
ORD-000421,CUST-0490,2023-05-11,Resistance Bands,Sports,2,16.82,33.64
ORD-000422,CUST-0017,2023-05-12,Wireless Headphones,Electronics,3,97.81,293.43
ORD-000423,CUST-0186,2023-05-12,Modern JavaScript Guide,Books,3,9.35,28.05
ORD-000424,CUST-0017,2023-05-12,Bluetooth Speaker,Electronics,2,337.53,675.06
ORD-000425,CUST-0104,2023-05-12,Makeup Brush Set,Beauty,1,18.36,18.36
ORD-000426,CUST-0443,2023-05-12,Wireless Headphones,Electronics,1,41.49,41.49
ORD-000427,CUST-0107,2023-05-12,Wireless Headphones,Electronics,1,137.66,137.66
ORD-000428,CUST-0283,2023-05-13,Wireless Headphones,Electronics,1,134.42,134.42
ORD-000429,CUST-0234,2023-05-13,Air Fryer,Home & Kitchen,1,13.69,13.69
ORD-000430,CUST-0236,2023-05-13,Insulated Water Bottle,Sports,1,16.95,16.95
ORD-000431,CUST-0220,2023-05-13,Wireless Headphones,Electronics,1,43.05,43.05
ORD-000432,CUST-0119,2023-05-14,Business Strategy Handbook,Books,1,15.28,15.28
ORD-000433,CUST-0090,2023-05-14,Business Strategy Handbook,Books,1,18.95,18.95
ORD-000434,CUST-0155,2023-05-14,Vitamin C Serum,Beauty,2,65.73,131.46
ORD-000435,CUST-0384,2023-05-15,Air Fryer,Home & Kitchen,3,131.64,394.92
ORD-000436,CUST-0092,2023-05-15,Running Shoes,Clothing,2,92.78,185.56
ORD-000437,CUST-0113,2023-05-15,Air Fryer,Home & Kitchen,1,23.2,23.2
ORD-000438,CUST-0072,2023-05-16,Running Shoes,Clothing,1,49.02,49.02
ORD-000439,CUST-0594,2023-05-16,Portable Charger,Electronics,2,40.75,81.5
ORD-000440,CUST-0245,2023-05-16,Leadership Playbook,Books,1,15.06,15.06
ORD-000441,CUST-0581,2023-05-16,Denim Jacket,Clothing,1,19.21,19.21
ORD-000442,CUST-0134,2023-05-16,Vitamin C Serum,Beauty,1,21.97,21.97
ORD-000443,CUST-0327,2023-05-16,Healthy Meal Prep,Books,1,15.97,15.97
ORD-000444,CUST-0028,2023-05-16,Running Shoes,Clothing,1,44.99,44.99
ORD-000445,CUST-0005,2023-05-17,Compact Blender,Home & Kitchen,1,76.88,76.88
ORD-000446,CUST-0328,2023-05-17,Bluetooth Speaker,Electronics,4,332.36,1329.44
ORD-000447,CUST-0411,2023-05-18,Data Analytics Primer,Books,2,16.67,33.34
ORD-000448,CUST-0375,2023-05-18,Running Shoes,Clothing,1,45.51,45.51
ORD-000449,CUST-0507,2023-05-18,Yoga Leggings,Clothing,1,20.0,20.0
ORD-000450,CUST-0022,2023-05-19,Smart Watch,Electronics,1,127.89,127.89
ORD-000451,CUST-0018,2023-05-20,Resistance Bands,Sports,2,25.94,51.88
ORD-000452,CUST-0228,2023-05-20,Mystery Novel Collection,Books,1,7.25,7.25
ORD-000453,CUST-0132,2023-05-20,Coffee Grinder,Home & Kitchen,1,41.41,41.41
ORD-000454,CUST-0192,2023-05-21,Healthy Meal Prep,Books,1,34.04,34.04
ORD-000455,CUST-0148,2023-05-22,Yoga Leggings,Clothing,4,97.4,389.6
ORD-000456,CUST-0017,2023-05-22,Yoga Mat,Sports,3,16.93,50.79
ORD-000457,CUST-0067,2023-05-22,Body Lotion,Beauty,1,37.5,37.5
ORD-000458,CUST-0595,2023-05-23,Slim Fit Jeans,Clothing,3,87.64,262.92
ORD-000459,CUST-0146,2023-05-23,Laptop Stand,Electronics,1,58.54,58.54
ORD-000460,CUST-0561,2023-05-23,Electric Kettle,Home & Kitchen,1,266.81,266.81
ORD-000461,CUST-0076,2023-05-24,Yoga Mat,Sports,1,120.36,120.36
ORD-000462,CUST-0016,2023-05-24,Running Shoes,Clothing,1,110.08,110.08
ORD-000463,CUST-0365,2023-05-24,Data Analytics Primer,Books,3,15.37,46.11
ORD-000464,CUST-0415,2023-05-24,Air Fryer,Home & Kitchen,2,25.45,50.9
ORD-000465,CUST-0547,2023-05-24,Denim Jacket,Clothing,1,62.83,62.83
ORD-000466,CUST-0020,2023-05-25,Portable Charger,Electronics,1,343.16,343.16
ORD-000467,CUST-0064,2023-05-25,Yoga Leggings,Clothing,1,45.45,45.45
ORD-000468,CUST-0005,2023-05-26,Insulated Water Bottle,Sports,2,25.63,51.26
ORD-000469,CUST-0084,2023-05-26,Smart Watch,Electronics,1,45.97,45.97
ORD-000470,CUST-0003,2023-05-26,Sunscreen SPF 50,Beauty,2,18.4,36.8
ORD-000471,CUST-0022,2023-05-26,Wireless Headphones,Electronics,1,95.5,95.5
ORD-000472,CUST-0443,2023-05-26,Wireless Headphones,Electronics,2,195.33,390.66
ORD-000473,CUST-0027,2023-05-26,Robot Vacuum,Home & Kitchen,1,16.95,16.95
ORD-000474,CUST-0039,2023-05-26,Business Strategy Handbook,Books,3,19.4,58.2
ORD-000475,CUST-0299,2023-05-26,Face Moisturizer,Beauty,1,18.94,18.94
ORD-000476,CUST-0003,2023-05-26,Compact Blender,Home & Kitchen,3,116.47,349.41
ORD-000477,CUST-0006,2023-05-27,Resistance Bands,Sports,2,41.77,83.54
ORD-000478,CUST-0146,2023-05-27,Electric Kettle,Home & Kitchen,1,265.66,265.66
ORD-000479,CUST-0040,2023-05-27,Air Fryer,Home & Kitchen,1,82.81,82.81
ORD-000480,CUST-0581,2023-05-27,Resistance Bands,Sports,1,10.86,10.86
ORD-000481,CUST-0290,2023-05-27,Smart Watch,Electronics,1,58.45,58.45
ORD-000482,CUST-0500,2023-05-27,Resistance Bands,Sports,3,28.91,86.73
ORD-000483,CUST-0316,2023-05-28,Electric Kettle,Home & Kitchen,1,250.85,250.85
ORD-000484,CUST-0354,2023-05-28,Smart Watch,Electronics,2,44.65,89.3
ORD-000485,CUST-0177,2023-05-28,Yoga Mat,Sports,3,65.48,196.44
ORD-000486,CUST-0012,2023-05-28,Yoga Mat,Sports,1,63.13,63.13
ORD-000487,CUST-0595,2023-05-28,Running Shoes,Clothing,2,44.22,88.44
ORD-000488,CUST-0066,2023-05-28,Bed Sheet Set,Home & Kitchen,1,27.38,27.38
ORD-000489,CUST-0103,2023-05-28,Cotton Hoodie,Clothing,1,59.08,59.08
ORD-000490,CUST-0334,2023-05-29,Running Shoes,Clothing,1,111.55,111.55
ORD-000491,CUST-0543,2023-05-30,Compact Blender,Home & Kitchen,1,234.44,234.44
ORD-000492,CUST-0127,2023-05-30,Vitamin C Serum,Beauty,4,27.01,108.04
ORD-000493,CUST-0029,2023-05-30,Insulated Water Bottle,Sports,1,61.34,61.34
ORD-000494,CUST-0223,2023-05-30,Cotton Hoodie,Clothing,1,29.1,29.1
ORD-000495,CUST-0444,2023-05-30,Wireless Headphones,Electronics,2,212.12,424.24
ORD-000496,CUST-0087,2023-05-31,Business Strategy Handbook,Books,1,9.95,9.95
ORD-000497,CUST-0129,2023-05-31,Cotton Hoodie,Clothing,1,20.37,20.37
ORD-000498,CUST-0199,2023-05-31,Cotton Hoodie,Clothing,1,112.18,112.18
ORD-000499,CUST-0046,2023-05-31,Yoga Leggings,Clothing,3,95.66,286.98
ORD-000500,CUST-0003,2023-06-01,Cotton Hoodie,Clothing,2,68.5,137.0
ORD-000501,CUST-0064,2023-06-01,Body Lotion,Beauty,2,8.2,16.4
ORD-000502,CUST-0185,2023-06-01,Wireless Headphones,Electronics,1,55.13,55.13
ORD-000503,CUST-0021,2023-06-01,Modern JavaScript Guide,Books,2,18.18,36.36
ORD-000504,CUST-0478,2023-06-01,Running Shoes,Clothing,1,59.92,59.92
ORD-000505,CUST-0162,2023-06-02,Hair Dryer,Beauty,1,38.52,38.52
ORD-000506,CUST-0383,2023-06-02,Polo Shirt,Clothing,2,19.96,39.92
ORD-000507,CUST-0266,2023-06-02,Slim Fit Jeans,Clothing,2,28.44,56.88
ORD-000508,CUST-0057,2023-06-02,Business Strategy Handbook,Books,1,35.46,35.46
ORD-000509,CUST-0087,2023-06-03,Cotton Hoodie,Clothing,1,32.87,32.87
ORD-000510,CUST-0015,2023-06-03,Polo Shirt,Clothing,1,83.29,83.29
ORD-000511,CUST-0186,2023-06-03,Wireless Headphones,Electronics,1,797.11,797.11
ORD-000512,CUST-0034,2023-06-03,Foam Roller,Sports,1,28.29,28.29
ORD-000513,CUST-0061,2023-06-03,Wireless Headphones,Electronics,1,357.62,357.62
ORD-000514,CUST-0003,2023-06-04,Air Fryer,Home & Kitchen,1,132.38,132.38
ORD-000515,CUST-0145,2023-06-04,USB-C Hub,Electronics,1,717.22,717.22
ORD-000516,CUST-0223,2023-06-05,Coffee Grinder,Home & Kitchen,1,128.61,128.61
ORD-000517,CUST-0286,2023-06-05,Face Moisturizer,Beauty,1,7.97,7.97
ORD-000518,CUST-0496,2023-06-05,Running Shoes,Clothing,2,67.48,134.96
ORD-000519,CUST-0255,2023-06-05,Bluetooth Speaker,Electronics,1,98.97,98.97
ORD-000520,CUST-0458,2023-06-06,Polo Shirt,Clothing,1,100.61,100.61
ORD-000521,CUST-0008,2023-06-06,Webcam Pro,Electronics,1,677.35,677.35
ORD-000522,CUST-0374,2023-06-07,Adjustable Dumbbell,Sports,1,73.16,73.16
ORD-000523,CUST-0350,2023-06-07,Denim Jacket,Clothing,2,67.84,135.68
ORD-000524,CUST-0298,2023-06-07,Wireless Headphones,Electronics,1,772.55,772.55
ORD-000525,CUST-0238,2023-06-07,Foam Roller,Sports,3,18.45,55.35
ORD-000526,CUST-0319,2023-06-08,Body Lotion,Beauty,1,20.52,20.52
ORD-000527,CUST-0293,2023-06-08,Kitchen Knife Set,Home & Kitchen,1,254.49,254.49
ORD-000528,CUST-0227,2023-06-08,Air Fryer,Home & Kitchen,2,44.56,89.12
ORD-000529,CUST-0266,2023-06-08,Wireless Headphones,Electronics,1,692.55,692.55
ORD-000530,CUST-0051,2023-06-09,Business Strategy Handbook,Books,2,38.81,77.62
ORD-000531,CUST-0310,2023-06-09,Wireless Headphones,Electronics,1,205.98,205.98
ORD-000532,CUST-0002,2023-06-09,Smart Watch,Electronics,1,733.74,733.74
ORD-000533,CUST-0334,2023-06-10,Robot Vacuum,Home & Kitchen,2,73.6,147.2
ORD-000534,CUST-0156,2023-06-10,Air Fryer,Home & Kitchen,1,38.57,38.57
ORD-000535,CUST-0001,2023-06-10,Bamboo Cutting Board,Home & Kitchen,2,116.91,233.82
ORD-000536,CUST-0575,2023-06-10,Robot Vacuum,Home & Kitchen,2,26.24,52.48
ORD-000537,CUST-0421,2023-06-10,Adjustable Dumbbell,Sports,1,41.01,41.01
ORD-000538,CUST-0341,2023-06-10,Denim Jacket,Clothing,2,77.21,154.42
ORD-000539,CUST-0152,2023-06-10,Cotton Hoodie,Clothing,1,105.1,105.1
ORD-000540,CUST-0304,2023-06-10,Compact Blender,Home & Kitchen,1,15.23,15.23
ORD-000541,CUST-0479,2023-06-10,Vitamin C Serum,Beauty,2,27.35,54.7
ORD-000542,CUST-0227,2023-06-11,Compact Blender,Home & Kitchen,3,130.75,392.25
ORD-000543,CUST-0007,2023-06-12,Cotton Hoodie,Clothing,1,33.47,33.47
ORD-000544,CUST-0594,2023-06-12,Slim Fit Jeans,Clothing,1,55.1,55.1
ORD-000545,CUST-0265,2023-06-12,Resistance Bands,Sports,3,122.82,368.46
ORD-000546,CUST-0007,2023-06-12,Cotton Hoodie,Clothing,1,97.5,97.5
ORD-000547,CUST-0244,2023-06-12,Yoga Leggings,Clothing,1,86.46,86.46
ORD-000548,CUST-0191,2023-06-13,Air Fryer,Home & Kitchen,1,119.05,119.05
ORD-000549,CUST-0441,2023-06-13,Wireless Headphones,Electronics,1,42.84,42.84
ORD-000550,CUST-0278,2023-06-13,Slim Fit Jeans,Clothing,3,43.15,129.45
ORD-000551,CUST-0095,2023-06-13,USB-C Hub,Electronics,1,98.36,98.36
ORD-000552,CUST-0017,2023-06-14,Vitamin C Serum,Beauty,1,7.9,7.9
ORD-000553,CUST-0406,2023-06-14,Air Fryer,Home & Kitchen,1,25.74,25.74
ORD-000554,CUST-0043,2023-06-15,Yoga Leggings,Clothing,1,87.83,87.83
ORD-000555,CUST-0243,2023-06-15,Wireless Headphones,Electronics,1,58.95,58.95
ORD-000556,CUST-0026,2023-06-15,Kitchen Knife Set,Home & Kitchen,1,40.4,40.4
ORD-000557,CUST-0157,2023-06-16,Polo Shirt,Clothing,1,28.42,28.42
ORD-000558,CUST-0016,2023-06-16,Air Fryer,Home & Kitchen,1,84.08,84.08
ORD-000559,CUST-0223,2023-06-16,Yoga Leggings,Clothing,1,42.8,42.8
ORD-000560,CUST-0011,2023-06-17,Slim Fit Jeans,Clothing,3,89.84,269.52
ORD-000561,CUST-0002,2023-06-17,Yoga Leggings,Clothing,1,60.46,60.46
ORD-000562,CUST-0102,2023-06-17,Healthy Meal Prep,Books,2,25.79,51.58
ORD-000563,CUST-0180,2023-06-17,Portable Charger,Electronics,3,330.08,990.24
ORD-000564,CUST-0304,2023-06-18,Cotton Hoodie,Clothing,1,21.07,21.07
ORD-000565,CUST-0213,2023-06-19,Wireless Headphones,Electronics,2,124.54,249.08
ORD-000566,CUST-0052,2023-06-19,Polo Shirt,Clothing,1,32.33,32.33
ORD-000567,CUST-0094,2023-06-19,Running Shoes,Clothing,3,64.57,193.71
ORD-000568,CUST-0095,2023-06-20,Running Shoes,Clothing,1,31.98,31.98
ORD-000569,CUST-0523,2023-06-20,Retinol Night Cream,Beauty,3,60.03,180.09
ORD-000570,CUST-0005,2023-06-20,Resistance Bands,Sports,1,63.36,63.36
ORD-000571,CUST-0005,2023-06-21,Yoga Mat,Sports,1,17.26,17.26
ORD-000572,CUST-0051,2023-06-21,Wireless Headphones,Electronics,1,226.13,226.13
ORD-000573,CUST-0025,2023-06-21,Denim Jacket,Clothing,1,44.24,44.24
ORD-000574,CUST-0307,2023-06-21,Robot Vacuum,Home & Kitchen,1,15.16,15.16
ORD-000575,CUST-0170,2023-06-21,Graphic T-Shirt,Clothing,1,101.78,101.78
ORD-000576,CUST-0020,2023-06-22,Hair Dryer,Beauty,1,12.97,12.97
ORD-000577,CUST-0207,2023-06-22,Modern JavaScript Guide,Books,3,6.62,19.86
ORD-000578,CUST-0591,2023-06-22,Bed Sheet Set,Home & Kitchen,1,78.29,78.29
ORD-000579,CUST-0183,2023-06-22,Cotton Hoodie,Clothing,2,20.42,40.84
ORD-000580,CUST-0059,2023-06-23,Smart Watch,Electronics,1,59.06,59.06
ORD-000581,CUST-0249,2023-06-23,Slim Fit Jeans,Clothing,1,30.66,30.66
ORD-000582,CUST-0504,2023-06-23,Yoga Mat,Sports,1,16.29,16.29
ORD-000583,CUST-0497,2023-06-23,Makeup Brush Set,Beauty,2,62.11,124.22
ORD-000584,CUST-0015,2023-06-23,Polo Shirt,Clothing,2,44.53,89.06
ORD-000585,CUST-0504,2023-06-24,Webcam Pro,Electronics,1,202.26,202.26
ORD-000586,CUST-0010,2023-06-24,Polo Shirt,Clothing,2,42.42,84.84
ORD-000587,CUST-0140,2023-06-24,Polo Shirt,Clothing,1,93.37,93.37
ORD-000588,CUST-0004,2023-06-25,Slim Fit Jeans,Clothing,2,19.35,38.7
ORD-000589,CUST-0115,2023-06-25,Graphic T-Shirt,Clothing,4,29.99,119.96
ORD-000590,CUST-0020,2023-06-25,Wireless Headphones,Electronics,4,43.92,175.68
ORD-000591,CUST-0292,2023-06-26,Air Fryer,Home & Kitchen,1,114.36,114.36
ORD-000592,CUST-0131,2023-06-26,Wireless Headphones,Electronics,2,754.78,1509.56
ORD-000593,CUST-0176,2023-06-26,Wireless Headphones,Electronics,2,66.82,133.64
ORD-000594,CUST-0010,2023-06-27,Hair Dryer,Beauty,1,13.36,13.36
ORD-000595,CUST-0002,2023-06-28,Bamboo Cutting Board,Home & Kitchen,1,77.1,77.1
ORD-000596,CUST-0120,2023-06-28,Cotton Hoodie,Clothing,1,47.55,47.55
ORD-000597,CUST-0306,2023-06-28,Air Fryer,Home & Kitchen,2,15.03,30.06
ORD-000598,CUST-0105,2023-06-28,Insulated Water Bottle,Sports,2,10.64,21.28
ORD-000599,CUST-0037,2023-06-29,Electric Kettle,Home & Kitchen,1,273.87,273.87
ORD-000600,CUST-0380,2023-06-29,USB-C Hub,Electronics,1,348.79,348.79
ORD-000601,CUST-0422,2023-06-29,Portable Charger,Electronics,2,103.69,207.38
ORD-000602,CUST-0186,2023-06-29,Sunscreen SPF 50,Beauty,3,8.14,24.42
ORD-000603,CUST-0080,2023-06-29,Kitchen Knife Set,Home & Kitchen,1,260.94,260.94
ORD-000604,CUST-0071,2023-06-30,Bluetooth Speaker,Electronics,1,122.76,122.76
ORD-000605,CUST-0064,2023-06-30,Running Shoes,Clothing,1,18.69,18.69
ORD-000606,CUST-0234,2023-06-30,Sunscreen SPF 50,Beauty,1,12.46,12.46
ORD-000607,CUST-0425,2023-07-01,Vitamin C Serum,Beauty,2,20.32,40.64
ORD-000608,CUST-0191,2023-07-01,Kitchen Knife Set,Home & Kitchen,2,82.67,165.34
ORD-000609,CUST-0009,2023-07-01,Laptop Stand,Electronics,2,39.43,78.86
ORD-000610,CUST-0322,2023-07-01,Cotton Hoodie,Clothing,1,82.38,82.38
ORD-000611,CUST-0339,2023-07-01,Trail Backpack,Sports,1,39.5,39.5
ORD-000612,CUST-0528,2023-07-02,Bluetooth Speaker,Electronics,2,353.23,706.46
ORD-000613,CUST-0163,2023-07-02,Vitamin C Serum,Beauty,1,7.71,7.71
